timestep,seed_ratio,claim_step,replicate,support_ratio
11,0.25,3,28,0.8522153093506019
12,0.25,3,28,0.8611617971715059
1,0.25,3,29,0.11200998781834767
2,0.25,3,29,0.14984087364851056
3,0.25,3,29,0.20838759638691695
4,0.25,3,29,0.2872642221633827
5,0.25,3,29,0.3838877372534407
6,0.25,3,29,0.4887517689570737
7,0.25,3,29,0.6061200210527881
8,0.25,3,29,0.6864928563010892
9,0.25,3,29,0.7681063207162672
10,0.25,3,29,0.8264924810025814
11,0.25,3,29,0.848412912664942
12,0.25,3,29,0.8722828036876726
1,0.05,6,0,0.039752726524510194
2,0.05,6,0,0.03703115315464345
3,0.05,6,0,0.054624901067005224
4,0.05,6,0,0.0624076411891206
5,0.05,6,0,0.06501923166532657
6,0.05,6,0,0.07381762752844057
7,0.05,6,0,0.09169127353111718
8,0.05,6,0,0.09819463252541305
9,0.05,6,0,0.11442038416513801
10,0.05,6,0,0.135298376712032
11,0.05,6,0,0.17316662461305513
12,0.05,6,0,0.21388800749891052
1,0.05,6,1,0.03211210948987264
2,0.05,6,1,0.03860478022961271
3,0.05,6,1,0.055147143735399785
4,0.05,6,1,0.06758313669186802
5,0.05,6,1,0.06411923453465462
6,0.05,6,1,0.06455924777526995
7,0.05,6,1,0.07797332006067596
8,0.05,6,1,0.099665935015008
9,0.05,6,1,0.12802485190099486
10,0.05,6,1,0.1604460515922295
11,0.05,6,1,0.19511819962139063
12,0.05,6,1,0.24754177215662676
1,0.05,6,2,0.05128898697788459
2,0.05,6,2,0.038057836079132414
3,0.05,6,2,0.04763313285493392
4,0.05,6,2,0.07006308662671554
5,0.05,6,2,0.06919107640631526
6,0.05,6,2,0.07134614844828349
7,0.05,6,2,0.07940662032012598
8,0.05,6,2,0.09913775546919291
9,0.05,6,2,0.1102896068489378
10,0.05,6,2,0.13134310396749996
11,0.05,6,2,0.13975554312858285
12,0.05,6,2,0.17052941189744172
1,0.05,6,3,0.037082396750243544
2,0.05,6,3,0.047739671071767346
3,0.05,6,3,0.04287230576166757
4,0.05,6,3,0.05597422555502998
5,0.05,6,3,0.0674711438561543
6,0.05,6,3,0.08308910667722677
7,0.05,6,3,0.11042439182296401
8,0.05,6,3,0.14642050425255773
9,0.05,6,3,0.16550460018334237
10,0.05,6,3,0.19376035731911045
11,0.05,6,3,0.22629029911162257
12,0.05,6,3,0.2773675928496239
1,0.05,6,4,0.04546538357058768
2,0.05,6,4,0.040053399543166855
3,0.05,6,4,0.04704109040406887
4,0.05,6,4,0.06982799161705577
5,0.05,6,4,0.08539015494675818
6,0.05,6,4,0.10165042181144046
7,0.05,6,4,0.12337221174799151
8,0.05,6,4,0.148421458500145
9,0.05,6,4,0.2005285078134614
10,0.05,6,4,0.24649352012429215
11,0.05,6,4,0.3021397570430395
12,0.05,6,4,0.36954665255456687
1,0.05,6,5,0.048242075074614865
2,0.05,6,5,0.04888195317272815
3,0.05,6,5,0.05232346949468837
4,0.05,6,5,0.057890877759738196
5,0.05,6,5,0.050120222485155345
6,0.05,6,5,0.06709793469714538
7,0.05,6,5,0.07923637165778587
8,0.05,6,5,0.09958101376250039
9,0.05,6,5,0.11811452737666832
10,0.05,6,5,0.13719890982174424
11,0.05,6,5,0.18012047076470045
12,0.05,6,5,0.2211501679348388
1,0.05,6,6,0.029666106967249604
2,0.05,6,6,0.04570129537013576
3,0.05,6,6,0.03990335085546769
4,0.05,6,6,0.056580800087038086
5,0.05,6,6,0.06689402510384952
6,0.05,6,6,0.08654652192520393
7,0.05,6,6,0.10620181452222482
8,0.05,6,6,0.1359477143716879
9,0.05,6,6,0.16350130282433056
10,0.05,6,6,0.20395301620236347
11,0.05,6,6,0.23490985456411695
12,0.05,6,6,0.29477590068217535
1,0.05,6,7,0.026655589881806573
2,0.05,6,7,0.02462877364222703
3,0.05,6,7,0.018934027708947122
4,0.05,6,7,0.017359299299489386
5,0.05,6,7,0.026390956492265017
6,0.05,6,7,0.024471286245178803
7,0.05,6,7,0.03422053373760001
8,0.05,6,7,0.03703684034491254
9,0.05,6,7,0.042945390681739984
10,0.05,6,7,0.061991548884802815
11,0.05,6,7,0.06656990734151563
12,0.05,6,7,0.08101593252568091
1,0.05,6,8,0.027876407441641264
2,0.05,6,8,0.043056513833592894
3,0.05,6,8,0.05022517812909987
4,0.05,6,8,0.05901473284816634
5,0.05,6,8,0.060952177810777254
6,0.05,6,8,0.08565338337295339
7,0.05,6,8,0.10340528988188495
8,0.05,6,8,0.11773983234193444
9,0.05,6,8,0.1395596249295729
10,0.05,6,8,0.1654498841192894
11,0.05,6,8,0.21540772950578765
12,0.05,6,8,0.263745064770538
1,0.05,6,9,0.03535600012910266
2,0.05,6,9,0.05218669545643738
3,0.05,6,9,0.05185713619017288
4,0.05,6,9,0.052054707724049076
5,0.05,6,9,0.059934806412462543
6,0.05,6,9,0.06319814803563736
7,0.05,6,9,0.09209339578039696
8,0.05,6,9,0.10856425416337681
9,0.05,6,9,0.13099268199067382
10,0.05,6,9,0.15557859518591116
11,0.05,6,9,0.17735544093794414
12,0.05,6,9,0.2239729852233785
1,0.05,6,10,0.021755577024466243
2,0.05,6,10,0.01834848847519263
3,0.05,6,10,0.012801289921939466
4,0.05,6,10,0.016630651131603565
5,0.05,6,10,0.029319031290696566
6,0.05,6,10,0.034518573197447625
7,0.05,6,10,0.023806679617500954
8,0.05,6,10,0.03044538353622301
9,0.05,6,10,0.049204929430725824
10,0.05,6,10,0.047512827240129306
11,0.05,6,10,0.05563126126331798
12,0.05,6,10,0.06726860685669996
1,0.05,6,11,0.03175894749772576
2,0.05,6,11,0.03970427852964611
3,0.05,6,11,0.04628813233336149
4,0.05,6,11,0.04677612880391335
5,0.05,6,11,0.05587621953133094
6,0.05,6,11,0.062338080220796496
7,0.05,6,11,0.07849383951876317
8,0.05,6,11,0.10276980429389723
9,0.05,6,11,0.12374635818118243
10,0.05,6,11,0.13053882639723166
11,0.05,6,11,0.15720614476065695
12,0.05,6,11,0.1863164649458922
1,0.05,6,12,0.050014549948913564
2,0.05,6,12,0.04652497860218477
3,0.05,6,12,0.04168571232246014
4,0.05,6,12,0.056909469686363234
5,0.05,6,12,0.06213541767206696
6,0.05,6,12,0.07609685548380407
7,0.05,6,12,0.08432461249204554
8,0.05,6,12,0.10642553313750734
9,0.05,6,12,0.13330546257066997
10,0.05,6,12,0.16303544275412868
11,0.05,6,12,0.19903560352421973
12,0.05,6,12,0.23983551733822966
1,0.05,6,13,0.04576596810579564
2,0.05,6,13,0.05426696643531992
3,0.05,6,13,0.05812824317962643
4,0.05,6,13,0.06127294093398598
5,0.05,6,13,0.06916163435599103
6,0.05,6,13,0.09179627534807905
7,0.05,6,13,0.12338328053524616
8,0.05,6,13,0.14834626371706033
9,0.05,6,13,0.1630366482851681
10,0.05,6,13,0.1930430887625157
11,0.05,6,13,0.23143633464000093
12,0.05,6,13,0.2793409596077042
1,0.05,6,14,0.03853348448257062
2,0.05,6,14,0.024296223850968066
3,0.05,6,14,0.028332912897078778
4,0.05,6,14,0.030383525017521305
5,0.05,6,14,0.049977184190715326
6,0.05,6,14,0.030904380904549174
7,0.05,6,14,0.02985109832232241
8,0.05,6,14,0.03630714297920567
9,0.05,6,14,0.03672767171830255
10,0.05,6,14,0.05876513009499913
11,0.05,6,14,0.06094643352358399
12,0.05,6,14,0.07152352985265117
1,0.05,6,15,0.029910715673552076
2,0.05,6,15,0.04489364185553866
3,0.05,6,15,0.04704411280072629
4,0.05,6,15,0.06025922577728528
5,0.05,6,15,0.06919599096637151
6,0.05,6,15,0.085898361160282
7,0.05,6,15,0.11184903743897834
8,0.05,6,15,0.14755751693978086
9,0.05,6,15,0.16930312961627975
10,0.05,6,15,0.21358874152377502
11,0.05,6,15,0.2671490762867434
12,0.05,6,15,0.32123675375883687
1,0.05,6,16,0.033846514319628755
2,0.05,6,16,0.02625916594743154
3,0.05,6,16,0.025166600751050358
4,0.05,6,16,0.026176345416854336
5,0.05,6,16,0.03263286854259585
6,0.05,6,16,0.04724950316775714
7,0.05,6,16,0.06404290263339689
8,0.05,6,16,0.08375927990858484
9,0.05,6,16,0.1103202583840158
10,0.05,6,16,0.14892228159259313
11,0.05,6,16,0.18247854113385534
12,0.05,6,16,0.22427574321421584
1,0.05,6,17,0.04866406717991009
2,0.05,6,17,0.0474845862511586
3,0.05,6,17,0.052634814081821926
4,0.05,6,17,0.057339638351145444
5,0.05,6,17,0.0692772980290409
6,0.05,6,17,0.07824520825234023
7,0.05,6,17,0.1007253980150354
8,0.05,6,17,0.12985186140015068
9,0.05,6,17,0.16298132290788775
10,0.05,6,17,0.20483344027712416
11,0.05,6,17,0.24238994423803223
12,0.05,6,17,0.3040557888497246
1,0.05,6,18,0.06002360132621825
2,0.05,6,18,0.08501684836696607
3,0.05,6,18,0.09877845445016806
4,0.05,6,18,0.11129501066926523
5,0.05,6,18,0.11788496417059038
6,0.05,6,18,0.13232801488956678
7,0.05,6,18,0.14512241334313947
8,0.05,6,18,0.18208250364350317
9,0.05,6,18,0.2317980565680098
10,0.05,6,18,0.2878790986622509
11,0.05,6,18,0.34267079440587106
12,0.05,6,18,0.4016581603665198
1,0.05,6,19,0.04857256604587558
2,0.05,6,19,0.060404839501193505
3,0.05,6,19,0.05525055895111753
4,0.05,6,19,0.06625174909996008
5,0.05,6,19,0.08263454021065611
6,0.05,6,19,0.10817213749652815
7,0.05,6,19,0.14182856380209558
8,0.05,6,19,0.17108172278573316
9,0.05,6,19,0.20980353961074383
10,0.05,6,19,0.24941896543424819
11,0.05,6,19,0.2933694646710079
12,0.05,6,19,0.3631911923522836
1,0.05,6,20,0.041869787719847965
2,0.05,6,20,0.03704815077855725
3,0.05,6,20,0.040596797758950365
4,0.05,6,20,0.03911301505066439
5,0.05,6,20,0.055285801013460555
6,0.05,6,20,0.08093118969480183
7,0.05,6,20,0.11172647907270514
8,0.05,6,20,0.127504595598821
9,0.05,6,20,0.1325849991309447
10,0.05,6,20,0.16488855372931138
11,0.05,6,20,0.19524577700089846
12,0.05,6,20,0.2403856644608322
1,0.05,6,21,0.016930727003058754
2,0.05,6,21,0.03648997172483711
3,0.05,6,21,0.04832411744080269
4,0.05,6,21,0.04360880389073668
5,0.05,6,21,0.044700016262492204
6,0.05,6,21,0.046639449597748836
7,0.05,6,21,0.04763767152691142
8,0.05,6,21,0.06361140836318326
9,0.05,6,21,0.05874477166334187
10,0.05,6,21,0.06511756761893531
11,0.05,6,21,0.0693588672443832
12,0.05,6,21,0.08373151441927394
1,0.05,6,22,0.04089833995001255
2,0.05,6,22,0.030540334756610485
3,0.05,6,22,0.03852411305890868
4,0.05,6,22,0.042700609005303675
5,0.05,6,22,0.04550829471655997
6,0.05,6,22,0.05104453480372566
7,0.05,6,22,0.042878204097802144
8,0.05,6,22,0.058754549811995564
9,0.05,6,22,0.06106963376747747
10,0.05,6,22,0.10285234990471685
11,0.05,6,22,0.12054912639733281
12,0.05,6,22,0.14437665984226986
1,0.05,6,23,0.04131267121647609
2,0.05,6,23,0.043532881340312204
3,0.05,6,23,0.06610418608392246
4,0.05,6,23,0.06272611417425128
5,0.05,6,23,0.07142686872131992
6,0.05,6,23,0.08538797618257579
7,0.05,6,23,0.09952752278248922
8,0.05,6,23,0.12697190217767693
9,0.05,6,23,0.1514287780100902
10,0.05,6,23,0.17267834893609074
11,0.05,6,23,0.22150525756018585
12,0.05,6,23,0.25480076949015984
1,0.05,6,24,0.042485302405613164
2,0.05,6,24,0.04684604558461696
3,0.05,6,24,0.04373838308159557
4,0.05,6,24,0.05053584764393808
5,0.05,6,24,0.059525162181044707
6,0.05,6,24,0.06661742541567589
7,0.05,6,24,0.06151571888321308
8,0.05,6,24,0.07160366328138995
9,0.05,6,24,0.09885381794607562
10,0.05,6,24,0.1305250349602547
11,0.05,6,24,0.1675248757147122
12,0.05,6,24,0.19444517008442336
1,0.05,6,25,0.03938449578898651
2,0.05,6,25,0.026741438044409552
3,0.05,6,25,0.03800212404766406
4,0.05,6,25,0.026280587299635765
5,0.05,6,25,0.029004959619836537
6,0.05,6,25,0.034914410331497635
7,0.05,6,25,0.036764726452283764
8,0.05,6,25,0.052812800576012287
9,0.05,6,25,0.07843834773476666
10,0.05,6,25,0.09828725299702228
11,0.05,6,25,0.1317391515171564
12,0.05,6,25,0.1644197300802088
1,0.05,6,26,0.0618216789665861
2,0.05,6,26,0.07633086303369013
3,0.05,6,26,0.08806483945022474
4,0.05,6,26,0.07848160335603356
5,0.05,6,26,0.06585992101728355
6,0.05,6,26,0.08104360899152241
7,0.05,6,26,0.10443670420354555
8,0.05,6,26,0.11799848840837125
9,0.05,6,26,0.12968511584311862
10,0.05,6,26,0.1491704499053001
11,0.05,6,26,0.16498140294172564
12,0.05,6,26,0.1935716008001075
1,0.05,6,27,0.02324115312843655
2,0.05,6,27,0.039937658848749474
3,0.05,6,27,0.059196214383945095
4,0.05,6,27,0.0808453933409667
5,0.05,6,27,0.1083605159732452
6,0.05,6,27,0.11907179704109166
7,0.05,6,27,0.1380245196249628
8,0.05,6,27,0.1599334845315521
9,0.05,6,27,0.19309244213265586
10,0.05,6,27,0.2396592875447568
11,0.05,6,27,0.28034753581525995
12,0.05,6,27,0.3316546660766033
1,0.05,6,28,0.02570710169419313
2,0.05,6,28,0.010870281061958111
3,0.05,6,28,0.008773759418053301
4,0.05,6,28,0.005647468794981817
5,0.05,6,28,0.013468909858948141
6,0.05,6,28,0.011133800173197945
7,0.05,6,28,0.02042102428768458
8,0.05,6,28,0.024216978516350664
9,0.05,6,28,0.022215136574954338
10,0.05,6,28,0.014470483548632061
11,0.05,6,28,0.01793610811310572
12,0.05,6,28,0.038043354656893395
1,0.05,6,29,0.04927434400459368
2,0.05,6,29,0.05787443275105538
3,0.05,6,29,0.07417249686818032
4,0.05,6,29,0.09430247189645558
5,0.05,6,29,0.0917088044923638
6,0.05,6,29,0.11939013824636499
7,0.05,6,29,0.15176578175969674
8,0.05,6,29,0.1973894127413403
9,0.05,6,29,0.23322043969686818
10,0.05,6,29,0.27819591702761304
11,0.05,6,29,0.3275410463766997
12,0.05,6,29,0.37183584708819156
1,0.15,6,0,0.08485234787093705
2,0.15,6,0,0.10187352852618917
3,0.15,6,0,0.12808418860831217
4,0.15,6,0,0.1524922466042541
5,0.15,6,0,0.16410555808612184
6,0.15,6,0,0.19747792250428314
7,0.15,6,0,0.2630375393145577
8,0.15,6,0,0.32160731352562943
9,0.15,6,0,0.38397626825269987
10,0.15,6,0,0.4590614091298094
11,0.15,6,0,0.5523761867700852
12,0.15,6,0,0.6420082028681776
1,0.15,6,1,0.07556517472982706
2,0.15,6,1,0.08646146436932843
3,0.15,6,1,0.08686068540509607
4,0.15,6,1,0.104755719977822
5,0.15,6,1,0.13059152383314693
6,0.15,6,1,0.16136186376974235
7,0.15,6,1,0.20539060173126827
8,0.15,6,1,0.26096860393920174
9,0.15,6,1,0.34851225087456095
10,0.15,6,1,0.4127201475907015
11,0.15,6,1,0.48023129342588017
12,0.15,6,1,0.5557398882959543
1,0.15,6,2,0.074785677085134
2,0.15,6,2,0.11215320197012907
3,0.15,6,2,0.1180634754472478
4,0.15,6,2,0.12063419053772459
5,0.15,6,2,0.13136130212475305
6,0.15,6,2,0.1708112511699486
7,0.15,6,2,0.22744706420244123
8,0.15,6,2,0.2837518076833448
9,0.15,6,2,0.3453198188965192
10,0.15,6,2,0.4351020147574911
11,0.15,6,2,0.5066761400868596
12,0.15,6,2,0.5922713963271328
1,0.15,6,3,0.08577181404451684
2,0.15,6,3,0.11384565413266358
3,0.15,6,3,0.14286136313609044
4,0.15,6,3,0.1757890142107498
5,0.15,6,3,0.2067990501376955
6,0.15,6,3,0.2640602506771956
7,0.15,6,3,0.33616263938682617
8,0.15,6,3,0.4359248438200585
9,0.15,6,3,0.5138266492162502
10,0.15,6,3,0.5784841447242421
11,0.15,6,3,0.6587399495794011
12,0.15,6,3,0.6914056609909647
1,0.15,6,4,0.07489334054111782
2,0.15,6,4,0.0769373781308413
3,0.15,6,4,0.07636048377048082
4,0.15,6,4,0.08469990204031431
5,0.15,6,4,0.11800555133330913
6,0.15,6,4,0.12816831455065983
7,0.15,6,4,0.17734986367264444
8,0.15,6,4,0.22127292459317938
9,0.15,6,4,0.3041239615941882
10,0.15,6,4,0.3948042954061978
11,0.15,6,4,0.4928943630451976
12,0.15,6,4,0.5764118866052117
1,0.15,6,5,0.06514524922881602
2,0.15,6,5,0.08131768366349677
3,0.15,6,5,0.08859608428967768
4,0.15,6,5,0.10350457045821744
5,0.15,6,5,0.12889454776563353
6,0.15,6,5,0.17979749075635001
7,0.15,6,5,0.24025623899293708
8,0.15,6,5,0.31744877420910106
9,0.15,6,5,0.3872641652806018
10,0.15,6,5,0.4797953744677335
11,0.15,6,5,0.5520850536753745
12,0.15,6,5,0.615280167967915
1,0.15,6,6,0.0877796714333453
2,0.15,6,6,0.10634392437843398
3,0.15,6,6,0.14209954460329116
4,0.15,6,6,0.15961281562519622
5,0.15,6,6,0.17520593312943528
6,0.15,6,6,0.23413578278284253
7,0.15,6,6,0.29458713284029087
8,0.15,6,6,0.3647751377529572
9,0.15,6,6,0.4394018299852346
10,0.15,6,6,0.5233525380741941
11,0.15,6,6,0.5920325497153295
12,0.15,6,6,0.6545466457975709
1,0.15,6,7,0.08326487181121836
2,0.15,6,7,0.0902072658808709
3,0.15,6,7,0.12721917117128156
4,0.15,6,7,0.14189126130432733
5,0.15,6,7,0.16622276157368657
6,0.15,6,7,0.20908398206584106
7,0.15,6,7,0.2711499422067861
8,0.15,6,7,0.3468879570483822
9,0.15,6,7,0.4313024712607779
10,0.15,6,7,0.5106086640801767
11,0.15,6,7,0.5689486444824859
12,0.15,6,7,0.6451967409484953
1,0.15,6,8,0.06063637792396391
2,0.15,6,8,0.05997762557342585
3,0.15,6,8,0.05062565915277613
4,0.15,6,8,0.059072319731829255
5,0.15,6,8,0.06693720695825137
6,0.15,6,8,0.09504610352439408
7,0.15,6,8,0.11919468356697825
8,0.15,6,8,0.17564669592723417
9,0.15,6,8,0.22726973367401335
10,0.15,6,8,0.29021776737380073
11,0.15,6,8,0.3584593933335273
12,0.15,6,8,0.44848070744192714
1,0.15,6,9,0.07008303756037602
2,0.15,6,9,0.09307994440498829
3,0.15,6,9,0.11739249097826326
4,0.15,6,9,0.14540203978899743
5,0.15,6,9,0.1580388805549409
6,0.15,6,9,0.22650153893667777
7,0.15,6,9,0.27378805787676697
8,0.15,6,9,0.33397634160785966
9,0.15,6,9,0.3985878291319801
10,0.15,6,9,0.4759557337815254
11,0.15,6,9,0.5654213002355554
12,0.15,6,9,0.6395807094991323
1,0.15,6,10,0.055007998107296424
2,0.15,6,10,0.06364837396588452
3,0.15,6,10,0.06416918568195693
4,0.15,6,10,0.08345384994764271
5,0.15,6,10,0.0934762676984641
6,0.15,6,10,0.11921846004922691
7,0.15,6,10,0.14927515377187486
8,0.15,6,10,0.20161027576151827
9,0.15,6,10,0.2575220634715443
10,0.15,6,10,0.2987881720458738
11,0.15,6,10,0.3626285404129236
12,0.15,6,10,0.4471120187606784
1,0.15,6,11,0.0892200819059113
2,0.15,6,11,0.11231631234175775
3,0.15,6,11,0.12978082433026228
4,0.15,6,11,0.15338727435761199
5,0.15,6,11,0.18015370883960863
6,0.15,6,11,0.22673989725843383
7,0.15,6,11,0.2810875411394904
8,0.15,6,11,0.36545914555799375
9,0.15,6,11,0.43758466172977023
10,0.15,6,11,0.5041010240721787
11,0.15,6,11,0.587836194922402
12,0.15,6,11,0.6567159834168157
1,0.15,6,12,0.06738496384337511
2,0.15,6,12,0.050557823607385546
3,0.15,6,12,0.07043737277408144
4,0.15,6,12,0.0670138388929026
5,0.15,6,12,0.07311872492036214
6,0.15,6,12,0.09629617392162329
7,0.15,6,12,0.13035847225762404
8,0.15,6,12,0.17987902102589706
9,0.15,6,12,0.22271129475345788
10,0.15,6,12,0.2819167443994151
11,0.15,6,12,0.3486055649174399
12,0.15,6,12,0.4296038744904101
1,0.15,6,13,0.08276347112199062
2,0.15,6,13,0.08892915492294964
3,0.15,6,13,0.1006756719145947
4,0.15,6,13,0.12865516672512656
5,0.15,6,13,0.1503002362251264
6,0.15,6,13,0.20375903484469976
7,0.15,6,13,0.2593117450403531
8,0.15,6,13,0.3485697905868643
9,0.15,6,13,0.4392646070765025
10,0.15,6,13,0.5183757094594367
11,0.15,6,13,0.582845990153431
12,0.15,6,13,0.6592406361048995
1,0.15,6,14,0.07191758380784205
2,0.15,6,14,0.06741779215688666
3,0.15,6,14,0.07648768467630532
4,0.15,6,14,0.08122843825753266
5,0.15,6,14,0.11374710346141301
6,0.15,6,14,0.15955505339625342
7,0.15,6,14,0.20665779440608603
8,0.15,6,14,0.2583591345021602
9,0.15,6,14,0.3197678250715039
10,0.15,6,14,0.42070946476321147
11,0.15,6,14,0.5134728292379025
12,0.15,6,14,0.5850156753649752
1,0.15,6,15,0.08452166499667173
2,0.15,6,15,0.10879822538851391
3,0.15,6,15,0.13047162980996663
4,0.15,6,15,0.1361457240798641
5,0.15,6,15,0.1651340400778972
6,0.15,6,15,0.20985833475774643
7,0.15,6,15,0.2604120720017031
8,0.15,6,15,0.32583962809102784
9,0.15,6,15,0.40667718892235394
10,0.15,6,15,0.5014358766154013
11,0.15,6,15,0.5631149123582081
12,0.15,6,15,0.643011182495177
1,0.15,6,16,0.08459179251382577
2,0.15,6,16,0.10391172313728708
3,0.15,6,16,0.1263231648111466
4,0.15,6,16,0.1648808744030402
5,0.15,6,16,0.19796068855001991
6,0.15,6,16,0.26290358341507236
7,0.15,6,16,0.3431760708160698
8,0.15,6,16,0.4317706597139804
9,0.15,6,16,0.5004724159815327
10,0.15,6,16,0.5772933115892285
11,0.15,6,16,0.6540989791668328
12,0.15,6,16,0.7042212601757188
1,0.15,6,17,0.08702817349579069
2,0.15,6,17,0.10292261043567125
3,0.15,6,17,0.09522144599878041
4,0.15,6,17,0.09933272931002385
5,0.15,6,17,0.10359702492207061
6,0.15,6,17,0.1288879147585527
7,0.15,6,17,0.17358038672101817
8,0.15,6,17,0.21821348857039213
9,0.15,6,17,0.2805400134608623
10,0.15,6,17,0.35385633031978714
11,0.15,6,17,0.42631433483748743
12,0.15,6,17,0.5154895836741948
1,0.15,6,18,0.07465285584795046
2,0.15,6,18,0.09459203701427236
3,0.15,6,18,0.10396132143041663
4,0.15,6,18,0.13395509061643313
5,0.15,6,18,0.1751478513472641
6,0.15,6,18,0.23436823267781343
7,0.15,6,18,0.29148592380459176
8,0.15,6,18,0.3559416162597964
9,0.15,6,18,0.42569130780751707
10,0.15,6,18,0.5080335323712992
11,0.15,6,18,0.5813779778261537
12,0.15,6,18,0.6542650604269418
1,0.15,6,19,0.06393741390265417
2,0.15,6,19,0.06782369162345164
3,0.15,6,19,0.08194882371609157
4,0.15,6,19,0.10470232185836453
5,0.15,6,19,0.1224991331114673
6,0.15,6,19,0.16238914579270405
7,0.15,6,19,0.21878369413356408
8,0.15,6,19,0.29153485984160776
9,0.15,6,19,0.35100109472642604
10,0.15,6,19,0.4386051807484216
11,0.15,6,19,0.5314602261198434
12,0.15,6,19,0.6143138650323092
1,0.15,6,20,0.0724823141869746
2,0.15,6,20,0.09518288929969627
3,0.15,6,20,0.12109247530644525
4,0.15,6,20,0.15646043205285431
5,0.15,6,20,0.182573325681684
6,0.15,6,20,0.22784572767803346
7,0.15,6,20,0.2714046855279464
8,0.15,6,20,0.34146653408695166
9,0.15,6,20,0.41224253927919974
10,0.15,6,20,0.506046714079145
11,0.15,6,20,0.5779004622827606
12,0.15,6,20,0.6489540520674046
1,0.15,6,21,0.07079982264732035
2,0.15,6,21,0.08973155578889822
3,0.15,6,21,0.09992221278484169
4,0.15,6,21,0.09805291560896859
5,0.15,6,21,0.1223442715210081
6,0.15,6,21,0.16687559272310468
7,0.15,6,21,0.23120424168583886
8,0.15,6,21,0.27946616291471954
9,0.15,6,21,0.34202175839101107
10,0.15,6,21,0.4331230135640933
11,0.15,6,21,0.5210916699634891
12,0.15,6,21,0.6076580954511974
1,0.15,6,22,0.09465118566906919
2,0.15,6,22,0.12043094872505919
3,0.15,6,22,0.13123142553751627
4,0.15,6,22,0.1489455690195391
5,0.15,6,22,0.16484228783763594
6,0.15,6,22,0.22250931786130898
7,0.15,6,22,0.291709792715678
8,0.15,6,22,0.35969118467573175
9,0.15,6,22,0.4235837808287893
10,0.15,6,22,0.512223340618543
11,0.15,6,22,0.5934480709127216
12,0.15,6,22,0.6717300643500703
1,0.15,6,23,0.0616413916040365
2,0.15,6,23,0.07222409053602095
3,0.15,6,23,0.08903112668032659
4,0.15,6,23,0.10417471697244651
5,0.15,6,23,0.13036526415630192
6,0.15,6,23,0.15656020305651727
7,0.15,6,23,0.18287496763714545
8,0.15,6,23,0.24711099892475516
9,0.15,6,23,0.3142096822626837
10,0.15,6,23,0.3846643197213875
11,0.15,6,23,0.47328180443430484
12,0.15,6,23,0.5557677621035387
1,0.15,6,24,0.08121335965929309
2,0.15,6,24,0.09436304197043298
3,0.15,6,24,0.1069101894048312
4,0.15,6,24,0.12508510858140223
5,0.15,6,24,0.15105945496917902
6,0.15,6,24,0.2036232443618793
7,0.15,6,24,0.24648021294843694
8,0.15,6,24,0.30475669486342755
9,0.15,6,24,0.3739482792474364
10,0.15,6,24,0.4574119590985719
11,0.15,6,24,0.5411737942802028
12,0.15,6,24,0.621724283849415
1,0.15,6,25,0.0685841243917798
2,0.15,6,25,0.08880268460948434
3,0.15,6,25,0.10608258404833205
4,0.15,6,25,0.11675328921741834
5,0.15,6,25,0.12443708779816967
6,0.15,6,25,0.1685060232420888
7,0.15,6,25,0.2174007868690593
8,0.15,6,25,0.29317555744703366
9,0.15,6,25,0.37850665897486757
10,0.15,6,25,0.4668410284445972
11,0.15,6,25,0.55148336292349
12,0.15,6,25,0.6435221853404115
1,0.15,6,26,0.07489040878866762
2,0.15,6,26,0.1088835452935879
3,0.15,6,26,0.16846971639871022
4,0.15,6,26,0.1968052508521434
5,0.15,6,26,0.20591532231850146
6,0.15,6,26,0.2564725209901228
7,0.15,6,26,0.3354798660315843
8,0.15,6,26,0.4178157343358197
9,0.15,6,26,0.5088699732524118
10,0.15,6,26,0.576438347466518
11,0.15,6,26,0.6527208313559033
12,0.15,6,26,0.6969898112966026
1,0.15,6,27,0.09619923167362174
2,0.15,6,27,0.1021509330910829
3,0.15,6,27,0.13026705355899787
4,0.15,6,27,0.15454295038857255
5,0.15,6,27,0.17682315673050666
6,0.15,6,27,0.22644870742475393
7,0.15,6,27,0.29058696037732223
8,0.15,6,27,0.36937205135020057
9,0.15,6,27,0.43651573733765897
10,0.15,6,27,0.5122292021439326
11,0.15,6,27,0.5968050718290517
12,0.15,6,27,0.6772145790426854
1,0.15,6,28,0.06789924810009236
2,0.15,6,28,0.08499480824501349
3,0.15,6,28,0.08736172347811622
4,0.15,6,28,0.10336501838890842
5,0.15,6,28,0.10712119992411573
6,0.15,6,28,0.126310145475578
7,0.15,6,28,0.16693429160052137
8,0.15,6,28,0.23651786391387053
9,0.15,6,28,0.3041558237264269
10,0.15,6,28,0.36741833659869166
11,0.15,6,28,0.4421470333431692
12,0.15,6,28,0.5401618695688455
1,0.15,6,29,0.07789368137052018
2,0.15,6,29,0.08481632091872385
3,0.15,6,29,0.09799264938831105
4,0.15,6,29,0.12873403890969565
5,0.15,6,29,0.12987783324843202
6,0.15,6,29,0.17964285215076328
7,0.15,6,29,0.23734393375176588
8,0.15,6,29,0.2941492226925216
9,0.15,6,29,0.3707249435734918
10,0.15,6,29,0.4464439255161898
11,0.15,6,29,0.5311593688720205
12,0.15,6,29,0.6158779337198956
1,0.25,6,0,0.11481637592575872
2,0.25,6,0,0.136903157474435
